batch_id,bird_weight_lbs,bird_age_days,feed_quality_score,processing_line,actual_yield_pct,bone_weight_lbs,meat_weight_lbs
530,4.986115037406032,43.607334694022256,0.8631336962328132,Line A,68.58514008465913,1.5663810542188508,3.4197339831871814
531,6.374733212899637,48.420896230434366,0.8250502462192416,Line A,71.59740825005844,1.810589449607817,4.56414376329182
532,4.304631943957936,44.220856610055385,0.9311019943692225,Line B,72.55369649136743,1.1814623482682451,3.123169595689691
533,5.740528181217415,48.666537939026746,0.8079594254671305,Line C,65.71680213594885,1.968036634808383,3.7724915464090314
534,4.7100854202137885,44.24394046554172,0.9195364671046918,Line A,70.91452452743705,1.369950739633045,3.3401346805807437
535,5.213347502978056,45.747899559184745,0.9739391769703267,Line B,71.46807733930842,1.4874682775827945,3.7258792253952615
536,5.842658804184772,46.11473025728628,0.9781664296579267,Line A,68.70911037607573,1.8282199175199505,4.014438886664822
537,5.025627971244442,49.92745015803413,0.8898075520739923,Line C,73.11997375885116,1.350890117453022,3.67473785379142
538,5.453900010193157,49.75536333182724,0.8918607376426148,Line A,73.73607301276155,1.4324083166341213,4.021491693559036
539,6.705663528292996,43.26284787066085,0.8153938366016035,Line C,71.98591761662155,1.878530105168162,4.827133423124835
540,5.280797317429166,47.16480233299955,0.9341530050886071,Line A,66.51766768649628,1.768134106624223,3.512663210804943
541,6.5521229008586275,44.87126043575248,0.9642518840745691,Line C,74.80424073906963,1.6508571125806275,4.901265788278
542,4.783263830808144,43.224485267973996,0.8489310109209427,Line B,67.94558681707113,1.5332471519568338,3.25001667885131
543,6.276823760123754,46.34894884872689,0.884260176326673,Line C,73.41547492272949,1.6686637865661735,4.608159973557581
544,7.09741175859211,46.07455163463254,0.9677678673530541,Line B,74.48873695885655,1.8106393828474785,5.286772375744632
545,3.5755199498854395,54.280149459036565,0.9754240935324576,Line C,71.75620203994669,1.0098626306670433,2.5656573192183965
546,5.082794270076571,48.298879476082085,0.8486359960528452,Line B,73.00988709146142,1.3718519124023956,3.710942357674175
547,6.3193649144624855,42.867147497737285,0.9101141269082729,Line A,70.04193508338155,1.8931594433926817,4.426205471069804
548,5.6172591525613065,45.30567798748717,0.8384986301271654,Line C,66.72581730900343,1.8690970726499747,3.7481620799113315
549,6.134031286034178,50.06414988628819,0.8203757528279113,Line A,75.43024759853773,1.507116299206829,4.626914986827349
550,5.256413331955761,53.265328318609775,0.9822241002783916,Line B,72.932292568368,1.4227905820910849,3.8336227498646758
551,5.87793080872561,42.24205006328613,0.9641015008464219,Line C,68.77068525105095,1.8356375129823674,4.042293295743242
552,5.659890488147128,41.36022684458287,0.9520069803606348,Line C,69.08590629408059,1.7497038491582226,3.9101866389889053
553,6.851003855493826,52.612895526115345,0.8097532637626281,Line A,75.17920106430911,1.7004738920485536,5.150529963445273
554,6.028978758971092,48.16884253211271,0.9687457585420515,Line C,72.87990799108802,1.6350645866307196,4.393914172340372
555,6.103842395867682,44.3951218043709,0.8876088151810768,Line C,72.23530056376222,1.6947134952743164,4.409128900593365
556,5.429310730489779,48.60388725836731,0.8684790246591719,Line A,69.50841987797729,1.6554826314608675,3.7738280990289117
557,5.361154398334755,39.092756782949365,0.9092952722050753,Line C,67.04772985201144,1.7666220803900392,3.594532317944716
558,5.410697630962341,47.010126519791484,0.8182706485447112,Line A,71.05196781076695,1.566290491873048,3.844407139089293
559,6.155006928140467,47.983463518529256,0.9513293098704798,Line A,76.72981208459389,1.432281678384552,4.722725249755915
560,5.421113967261763,49.77281041861349,0.9164870153776592,Line A,72.66082534131559,1.4820878159560293,3.939026151305734
561,6.060797371206771,43.958312143122384,0.8373180193746336,Line A,72.8489973784108,1.64556725314556,4.415230118061211
562,7.6678607187808945,47.25706148421008,0.8376464399538092,Line A,73.36245570604643,2.0425297953639268,5.625330923416968
563,6.584012233088523,44.22372612182124,0.8368497303145349,Line B,70.23363161189684,1.959821336018907,4.624190897069616
564,5.506578821048943,47.76615126702295,0.8114004775103868,Line B,71.13527710297139,1.5894587178022426,3.9171201032467002
565,6.8810925299475505,44.313961032910925,0.917559689874337,Line A,71.54141746243634,1.958261397121251,4.9228311328263
566,5.432732164280604,45.77569748251934,0.9680696355177016,Line B,72.7641043799422,1.4796532615807725,3.9530789026998314
567,3.965687918339931,44.01255381562931,0.8034996427974778,Line B,71.60429261006416,1.1260851372898444,2.839602781050087
568,4.892722320174336,48.95340872547097,0.8098009289942547,Line C,72.32390768667177,1.354114345966264,3.5386079742080723
569,4.11628727107673,49.575353349969994,0.9145540553373892,Line A,74.13009679101985,1.0648795328311202,3.0514077382456093
570,5.483637864362822,46.29613829012776,0.9638991370772105,Line B,69.85528181766804,1.6530271803518193,3.830610684011003
571,5.816576541270597,47.11471398488008,0.8653477781137268,Line C,71.0566246999091,1.6835135779569956,4.133062963313601
572,7.3087935810477545,42.654225756099365,0.8699228797615445,Line C,69.86973449767034,2.202158910986917,5.106634670060838
573,6.094234636387746,46.10097005597964,0.9192692994993552,Line A,72.60101141074854,1.6697586526260888,4.424475983761657
574,5.602809524072022,46.849386148874764,0.8548425778248294,Line A,70.83829819757284,1.6338746059678717,3.9689349181041504
575,6.54646502306514,54.86237927308993,0.8053216732155368,Line C,76.72827796783416,1.523475143100681,5.0229898799644594
576,3.8099782218929032,43.66409892267751,0.9470457036203193,Line A,67.44684724142203,1.2402680306413494,2.569710191251554
577,6.012053102297709,51.39253171625731,0.9251299825882906,Line A,74.1383670279251,1.554815107402476,4.457237994895233
578,6.4937786744982695,49.99057632039742,0.9161511998111318,Line C,75.20572528883774,1.610085323689972,4.883693350808297
579,4.469272378798142,47.84190921347041,0.9483368257983646,Line C,67.38326016733728,1.457730944205646,3.0115414345924965
580,6.8293786388862365,52.2758614525854,0.9350461675124075,Line A,79.3523409443656,1.4101068169755557,5.419271821910681
581,6.104646766744972,48.11631641782059,0.8411763976356643,Line B,71.82982219894278,1.7196898483185492,4.384956918426423
582,5.4262408774892785,48.16747758700379,0.8704962093886702,Line A,67.97038495638394,1.7380040643991503,3.688236813090128
583,6.369503679495656,46.84063804094736,0.825222028335725,Line B,72.33415609880767,1.7621769452499703,4.607326734245686
584,7.843623572023956,50.670706647255884,0.8259714026835763,Line C,74.79992546588569,1.9765989863253957,5.867024585698561
585,5.9636796295526455,50.28940770143265,0.9352391492713079,Line B,73.45911377142673,1.5828134255161674,4.3808662040364785
586,6.023398527670302,45.122968137511364,0.9717200213964996,Line C,73.76888840997661,1.580004389305023,4.443394138365279
587,5.38657519041378,43.042258416203694,0.9925465167722278,Line A,72.04378604552775,1.505882485050597,3.8806927053631832
588,5.035140067481687,46.39105808781303,0.9256694235098889,Line A,71.8686347887077,1.416453641283383,3.618686426198304
589,6.547302234889821,44.59988430680706,0.8368202646721914,Line C,72.22220810188895,1.8186959897480681,4.728606245141752
590,5.029524556682019,46.809426276153935,0.8211300690897861,Line C,70.70432360237996,1.4734332384643982,3.5560913182176206
591,5.864409613497453,50.71231440405242,0.9625701943073516,Line C,77.4002861224358,1.325339793258793,4.539069820238661
592,5.370108297911395,45.62809503473963,0.9157512952719998,Line A,68.22768909186942,1.7062075045157274,3.6639007933956678
593,6.2310818431717525,46.87152985606527,0.923657004202744,Line A,72.69106578640903,1.7016420413467859,4.529439801824966
594,6.100295894758253,47.17406820442518,0.9562924177509419,Line B,72.72137534870893,1.6640768197492222,4.436219075009031
595,6.733785949832109,49.545292646615856,0.9406554455464904,Line C,75.59498385837367,1.6433815479990923,5.090404401833017
596,5.340985241030728,40.259331998046186,0.9668916505712193,Line B,67.58327149004936,1.731372685341464,3.6096125556892638
597,5.557112558235966,45.17989911570411,0.8112427810919758,Line A,67.14651839353724,1.8257049521704853,3.7314076060654804
598,4.9191126557959235,47.63385107683842,0.949504127349301,Line B,72.109997224315,1.3719406562405556,3.547171999555368
599,5.400136065931499,50.600236869280586,0.9701705514644191,Line B,74.03351734221675,1.4022253950568009,3.997910670874698
600,6.139570443740367,45.52429265748138,0.8572270084916629,Line A,74.44670727933845,1.568862407280195,4.570708036460172
601,6.481289754980817,41.37034188187438,0.9280894547986506,Line A,67.8928917380775,2.0809547184005823,4.400335036580234
602,4.970051208240137,48.85913433789841,0.8628324127673944,Line C,74.20324429902189,1.2821119684032192,3.687939239836918
603,6.582645328095094,45.09391283352311,0.9915942132964908,Line B,77.05648119042202,1.5102904690193037,5.07235485907579
604,7.020074072924456,43.43100002272892,0.8066847144871008,Line A,70.32635306482169,2.083111994987595,4.936962077936861
605,6.172091412901331,45.126963830860326,0.915958568766591,Line A,69.04636706751168,1.91048652020711,4.261604892694221
606,7.489116231302259,46.44642392703245,0.8333007094099031,Line B,71.98241737015756,2.0982693283500526,5.390846902952206
607,5.103589720806784,45.185766006385364,0.9424440410354318,Line A,70.9574083191195,1.4822147236813037,3.6213749971254807
608,4.679810767019724,40.38330182870279,0.8351780566837325,Line C,69.2606353785294,1.438544095269033,3.241266671750691
609,4.199151775986149,49.69119859066139,0.8470766523796716,Line C,70.34839465927574,1.2451159122734266,2.954035863712722
610,7.146439880340265,50.824625123836164,0.8988741622091516,Line B,77.71176983314712,1.592814969266004,5.553624911074261
611,6.388929090718651,48.954565974018514,0.9829669899993756,Line C,71.43873998216307,1.8247586499553787,4.564170440763273
612,5.749973796180591,43.58694298872555,0.8423428744295942,Line A,66.82806030023706,1.9073778404211956,3.842595955759395
613,6.051971763687838,46.395525398157446,0.8288480042236207,Line A,73.81744843990597,1.5845606274299,4.4674111362579385
614,4.787059857431461,46.980436054311625,0.9517953663708061,Line A,66.89155707711144,1.5849209805822058,3.2021388768492556
615,8.001176781655143,48.79638316868573,0.9001239064667862,Line A,74.0718546873869,2.0745567426666054,5.926620038988538
616,5.916299063777704,49.00502146615424,0.9823570224763543,Line B,79.54219520828171,1.2103449133618998,4.7059541504158044
617,5.898455315144403,44.797478603664516,0.8293229114319685,Line C,70.8202831448213,1.721152559788375,4.1773027553560285
618,6.453189961508823,47.24598666924068,0.9291855786046079,Line C,70.52533922853387,1.9020558500930314,4.5511341114157915
619,6.232908308563042,48.37184121384573,0.846575829230363,Line A,72.51314735096695,1.713230322524062,4.51967798603898
620,6.001495621851218,51.3674669664403,0.8313520857303279,Line B,73.46334213546966,1.5925963599254256,4.408899261925792
621,5.088572990099219,49.11351961947417,0.9366858830314542,Line A,72.78099553573256,1.3850589093426133,3.703514080756605
622,6.224321521422396,49.367170062126554,0.9187369239817467,Line A,74.7045358262165,1.574471020512498,4.649850500909897
623,7.49382204682753,47.251479883788086,0.9509654916724662,Line B,71.63225471260411,2.1258283505347513,5.367993696292778
624,7.010878041539479,51.23137743561051,0.8618925152892365,Line B,77.84581209439555,1.5532030951554174,5.457674946384062
625,7.233867963975458,48.22928838787849,0.889594331276438,Line A,74.0770099514592,1.8752348724259384,5.358633091549519
626,5.3399058912119335,44.41673626947929,0.8810943352660837,Line C,71.9576789898953,1.4974335516511426,3.842472339560791
627,4.909355661767277,51.21010991037557,0.9968178927933029,Line A,72.19931915801928,1.364834298925631,3.544521362841646
628,5.6867917719103165,49.09370981761708,0.8584497913478776,Line C,75.11193057530554,1.4153326842308518,4.271459087679465
629,5.850152421059825,45.670867936614556,0.8589634476693534,Line C,70.78918153221431,1.7088774038045544,4.14127501725527
630,6.784772366623853,45.56152109780227,0.8709096417657215,Line B,72.62207956823565,1.8575295800106133,4.92724278661324
631,4.2767818332566625,47.889726635422285,0.9129188162580644,Line B,69.33569804769034,1.3114452951913476,2.965336538065315
632,7.1765952875145524,48.389554385802754,0.8504645488527491,Line A,71.41555747579224,2.0513897551545996,5.125205532359953
633,5.657792891278909,47.59187679689362,0.9830579880758548,Line C,73.91468558506561,1.4758530646359105,4.181939826642998
634,5.415807037047322,47.933926020328656,0.8531371129732528,Line C,70.9446879422208,1.573579635061265,3.8422274019860567
635,4.889106062265849,52.09987212372914,0.9791631463120389,Line A,71.99940325585577,1.36897887288857,3.5201271893772796
636,4.3106289953208075,50.21462945670466,0.820695012729317,Line A,70.41146335853104,1.2754520397582827,3.035176955562525
637,6.540853525565723,47.57190677379507,0.9313125404799305,Line A,74.3759143758051,1.6760339079441318,4.864819617621591
638,5.865986170469563,49.82393174230245,0.9813971036876488,Line B,72.33127142932764,1.623043791500401,4.242942378969162
639,4.639035190233051,43.90242828941738,0.833749887679646,Line A,69.2656390431473,1.4257778202816445,3.213257369951407
640,4.634429105142745,48.193781149840426,0.993665392019851,Line A,72.04343820472381,1.295627036637497,3.338802068505248
641,5.497793770638884,52.42791904919933,0.8905766720831023,Line C,70.04758822458575,1.646721828744832,3.851071941894052
642,7.302119372760453,46.34586231382288,0.9891430216882049,Line A,70.4435027214315,2.158250713687767,5.143868659072686
643,5.566367783772756,44.457098214142746,0.9353640087260094,Line C,71.64530933480047,1.5783263663760871,3.9880414173966687
644,4.4471713421937045,45.04373333422082,0.8603173739747103,Line C,68.46275855501143,1.402515163659967,3.0446561785337374
645,5.57883124232265,43.731100887972836,0.8376605049834214,Line B,72.3172576965252,1.5443734763579207,4.03445776596473
646,5.554548787227096,44.64571427561689,0.8607470092450199,Line A,72.59927399475461,1.5219866940157776,4.032562093211319
647,3.372802021352585,45.88847570422991,0.8186034818525351,Line A,70.64498664074759,0.9900864839491867,2.3827155374033984
648,5.751134620133969,42.78329894246407,0.828773593268666,Line C,73.55763881406133,1.5207357885453858,4.230398831588583
649,5.59215892281219,47.04685500184881,0.8209320880692963,Line B,71.2909509238494,1.6054556495664867,3.9867032732457033
650,6.426585728332077,49.706831521359945,0.8845887087483115,Line B,74.80470858675886,1.6191970021750322,4.807388726157044
651,7.46406048545081,44.27673145955924,0.9591156752515173,Line A,71.36871739524986,2.137056251378907,5.327004234071904
652,6.813908526592981,51.5578517709253,0.828276710843268,Line C,79.1803909095983,1.418629119014209,5.395279407578772
653,5.558000178500652,48.53237626558278,0.8260640866344672,Line A,76.01693838707801,1.3329786072561254,4.225021571244527
654,4.804126682132496,50.091741756872175,0.9286857899034662,Line A,72.60718786700778,1.3159853966675068,3.4881412854649896
655,8.116023822924873,45.026496338443586,0.8394365963936132,Line A,73.53377303549578,2.1480052854685288,5.968018537456345
656,5.85329659061304,49.56357568119985,0.8195220076217984,Line A,75.38427278180899,1.4408315220169803,4.41246506859606
657,5.8125363627216515,43.72419829881406,0.8333697156411156,Line C,70.07227797828031,1.7395597250467125,4.072976637674939
658,5.7782874216009965,49.670742502509526,0.9847462791753552,Line B,72.16141019256196,1.6085937331942894,4.169693688406707
659,5.978276284691069,47.51551801938059,0.9642942505552382,Line A,74.41827899029505,1.5293459603390238,4.4489303243520455
660,5.670075629268451,48.65975365995435,0.8708129124710189,Line A,72.57090502191893,1.5552504296810714,4.11482519958738
661,5.283704193807787,43.473216183125444,0.9311641534654785,Line A,70.69805949491433,1.548227859334274,3.735476334473513
662,5.307826952883647,44.314790473170184,0.9074551347336076,Line A,68.90091073910709,1.6506858418910175,3.6571411109926295
663,5.770522056805602,48.791684654760154,0.9354248526965128,Line B,69.43487147410431,1.7637674832777916,4.00675457352781
664,5.3109177059796115,44.1549559873274,0.9365342304925519,Line B,71.1256725319356,1.5334917699839665,3.777425935995645
665,5.158438795590552,48.38961887629737,0.9257468030119986,Line B,73.98125668503978,1.342160949284031,3.8162778463065212
666,5.895787204922707,42.898586580619266,0.8532202737074618,Line B,69.7505522665711,1.7834430690272822,4.112344135895424
667,5.57052050432123,49.544522638000004,0.8078012841525637,Line A,75.24609091853753,1.3789215810039017,4.191598923317328
668,7.15359368972442,43.30243005569447,0.8911133563980218,Line C,70.15158110521635,2.1352346105397544,5.018359079184665
669,3.414127172446289,48.65689981303857,0.9781947769381407,Line B,69.03562663793132,1.0571630847321076,2.3569640877141813
670,6.7823561667302155,48.876892800938,0.9138994517037152,Line B,73.47167869788568,1.7992452357639561,4.98311093096626
671,6.9214766732478665,44.909684544711276,0.9664782083403816,Line A,72.22826104748212,1.9222144333538163,4.99926223989405
672,3.933948790832665,48.74607970125418,0.9983248685922457,Line A,73.23715271879949,1.0528367070111802,2.8811120838214848
673,5.491581165327686,47.78132679000067,0.8327232408276553,Line A,70.17948620427273,1.6376177190101027,3.853963446317583
674,5.465703220603787,45.38347443142179,0.9383555278283965,Line A,74.01391846182354,1.420322095540837,4.04538112506295
675,4.533239474753961,43.97433594777138,0.9348587147400049,Line C,73.88445345762825,1.1838802649065392,3.3493592098474214
676,5.099964981168212,41.11212292498226,0.9959910894716557,Line C,69.48648854834907,1.5561783985589497,3.5437865826092625
677,4.8004817390807535,48.048950141899084,0.99712014679056,Line B,74.60498702234567,1.2190829606294835,3.5813987784512697
678,7.37704339908126,42.30559168591383,0.9373357223448259,Line C,69.45755586410415,2.2531293590451864,5.123914040036074
679,6.6421105538327145,47.28603259832393,0.8487229583964389,Line B,74.68215935674178,1.6816389653684032,4.960471588464311
680,6.944399585494743,46.209655351753256,0.9597111676261199,Line B,74.99249046434662,1.7366213885364719,5.207778196958271
681,6.449504857638911,49.03742832631458,0.8214058268422076,Line C,74.66847891122775,1.6337576831341911,4.81574717450472
682,4.783853405904494,46.09386350153041,0.9561398608343258,Line B,71.07420125176681,1.3837678086024328,3.400085597302061
683,5.3279317603482035,46.011656640958726,0.9820392248289393,Line A,65.72870630632269,1.8259511413876441,3.5019806189605593
684,6.240437105105126,49.195612112864886,0.8765666789536871,Line B,71.82997363669425,1.7579327776936287,4.4825043274114975
685,4.700084971997249,48.00517408725235,0.9261270589966161,Line A,70.40094087211261,1.391180929922415,3.3089040420748344
686,6.441698587155149,47.94846787154833,0.8860285464193652,Line C,70.86637887431931,1.8767000604401067,4.564998526715042
687,5.583707141657678,48.40780276942558,0.8875530109976257,Line C,72.57233788517864,1.5314803282950176,4.05222681336266
688,5.462661273205362,42.39328363037868,0.8620741778216241,Line B,68.8598864687814,1.7010789223020615,3.7615823509033004
689,6.439863971383142,49.27036603996095,0.952425924090065,Line A,72.03294319401118,1.801040415105131,4.638823556278011
690,6.199836980337436,48.837406382040804,0.987235312833301,Line B,71.37340840475714,1.774802011932035,4.4250349684054004
691,5.475130450762828,43.949950614270506,0.9881501718468922,Line C,69.52980949458247,1.6682826787675598,3.8068477719952685
692,6.843396823027823,46.26775857897739,0.8349562569749868,Line B,74.45960059858801,1.7478308812248449,5.095565941802978
693,4.8270430051600925,46.882078137117105,0.9749487299313132,Line B,70.22715919937649,1.4371478293039472,3.3898951758561453
694,6.354342046249837,46.5965096467948,0.9474862882854245,Line A,71.48963152427837,1.8116463315935387,4.542695714656298
695,6.333791132171545,48.001579899705604,0.8505674801380578,Line C,71.66710703626327,1.7945462620248123,4.539244870146733
696,5.521408204617408,51.29410034549355,0.8134569225843029,Line B,73.7400383424317,1.4499196774903615,4.0714885271270465
697,6.093519720017906,50.245300183018486,0.8535994533768756,Line A,74.21343209316318,1.5713096005189104,4.522210119498996
698,4.673997781253227,43.06334241970578,0.9824416473563051,Line B,65.0,1.6358992234386296,3.038098557814598
699,6.631624317286211,48.86620997091815,0.9266357349791545,Line A,75.58823254474721,1.6188967068419051,5.012727610444306
700,5.63358807720131,50.98679995860623,0.9442109321795744,Line A,76.55538117458893,1.3207732508936516,4.312814826307658
701,5.329549281532865,48.16042556206761,0.8514304702218192,Line B,69.74458892643909,1.6124770434957802,3.717072238037084
702,6.7441083032532,50.2729412755579,0.943877631114964,Line C,72.33925481893085,1.8654706124981937,4.878637690755006
703,5.166090678511517,53.03681133710229,0.8056243012555848,Line C,72.53521180837151,1.418855862640651,3.7472348158708657
704,4.532384833272796,50.07112863832094,0.8750642691546028,Line A,70.57767262880643,1.3335331033678484,3.1988517299049475
705,4.399033743828486,47.74792578692519,0.9253506697084662,Line C,71.75300440626843,1.2425948677859975,3.156438876042489
706,6.345408956211076,50.135265422254264,0.8292193131082641,Line A,69.44347932669416,1.9389361995104377,4.406472756700638
707,4.647613582753345,47.43466349929067,0.9646007148893869,Line C,69.33910462429239,1.424999938075179,3.222613644678166
708,7.379314763785928,47.07170912985487,0.8470062597623838,Line B,76.10556116213243,1.7632458528865602,5.616068910899368
709,3.92626353290465,45.9457572928588,0.9304562225636892,Line C,68.37515492158964,1.2416747596512168,2.684588773253433
710,7.326810731461034,51.69024007649632,0.881039428515066,Line A,77.48959831454854,1.6492945263846426,5.677516205076391
711,5.989915720482356,44.544714002174,0.9192087190955295,Line A,71.97653816391342,1.6785817459431238,4.311333974539233
712,5.712958199316646,51.597103174034345,0.8214901105257817,Line C,69.75812295251944,1.7277057944112995,3.9852524049053466
713,5.309572821871945,48.49959237122111,0.8033825599843215,Line B,72.99506639634004,1.4338466151844935,3.8757262066874514
714,6.1592225029168635,42.80208147559418,0.9819128854760603,Line A,70.78244041556576,1.7995745047276164,4.359647998189247
715,5.766128767817636,48.10294787897426,0.8539260017534366,Line A,71.27277806211153,1.6564486083554062,4.10968015946223
716,6.792971693814869,40.699920477045126,0.9639354005560918,Line A,71.08393673499442,1.9642599925574284,4.828711701257441
717,5.902804883795835,48.87652405049311,0.99987006009444,Line A,74.28147079883969,1.5181145977265489,4.3846902860692865
718,5.935271585315689,49.655694448966976,0.8422862515997822,Line A,74.29710994978748,1.5255363297551967,4.409735255560492
719,5.472749009007529,45.22293213304384,0.8530341482366711,Line B,73.14904849670292,1.4694851823057833,4.003263826701746
720,5.7487489386510395,47.370643087866746,0.9325719575269331,Line C,73.0863879992589,1.5471959842452625,4.201552954405777
721,6.077021592002853,52.86247230125086,0.9930897269201242,Line B,72.28078665113051,1.6845025803441358,4.392519011658718
722,4.260848446609037,45.482759887214186,0.9831628696381488,Line B,69.63030614506127,1.294006628858077,2.96684181775096
723,4.5866331201048585,43.8232772388302,0.900575104013117,Line A,75.6475895822188,1.1169557217658186,3.46967739833904
724,6.468937684620443,51.4449902073878,0.9590220565053449,Line B,76.05723863394165,1.5488423127476931,4.92009537187275
725,5.953778894315148,52.887761571592385,0.8271491706199803,Line A,78.85244819881197,1.2590784758034956,4.694700418511652
726,5.6344149972825885,47.011087015543545,0.9954876368408024,Line B,75.14027315264589,1.4007001777708061,4.233714819511782
727,5.816590539758853,50.03438910622507,0.9928706468071973,Line A,74.17498545144458,1.5021353531226218,4.3144551866362315
728,6.112823534825504,51.02442774659264,0.8327457915758343,Line A,74.12657302393887,1.5815969334585547,4.531226601366948
729,5.314216287721575,44.77254730238485,0.8598846249606213,Line B,70.44665499618063,1.5705286737595194,3.743687613962055
730,5.0995257471379185,45.5440824938964,0.8200309995013534,Line B,66.98179936108265,1.683771642823247,3.4157541043146717
731,5.9762607295879135,50.69262353946421,0.854343519779636,Line C,73.42587010329063,1.588139289246723,4.388121440341191
732,4.919464500146471,52.05504283612553,0.9631911578830413,Line C,76.05489362906698,1.177971007440361,3.7414934927061103
733,6.167427480143025,48.688642580523066,0.8756631214330519,Line C,71.6484346338465,1.7485622334428632,4.418865246700162
734,4.267674756185944,44.36055693949384,0.8176793934293517,Line B,70.13066554601669,1.2747260463333963,2.9929487098525476
735,6.726240073593079,52.961183335098326,0.868445104955781,Line B,76.6708730094791,1.5691730884558366,5.157066985137242
736,6.225337734171738,45.40708730656411,0.996276666848256,Line A,70.36512756557937,1.8448708961336464,4.380466838038092
737,6.030426760882488,45.994586656485644,0.9259367190518406,Line C,71.00925393787212,1.7482657087100457,4.282161052172442
738,6.684421885550963,48.027013503468865,0.8832321892812316,Line A,70.99868087528014,1.9385705226712513,4.745851362879711
739,7.2989270000163184,51.662481262144325,0.8333077026994541,Line A,73.08634140498923,1.9644082938834537,5.334518706132865
740,6.712933058516318,49.56192792965667,0.9972353594567389,Line A,71.6660838486533,1.9020368240960466,4.810896234420271
741,4.143213191801519,48.24459650108573,0.9641698018526258,Line A,69.69236124038258,1.255710087212019,2.8875031045895
742,4.648380729937868,48.38986559035432,0.8562954604901839,Line C,74.25503948413862,1.1967237835494131,3.4516569463884545
743,5.237663280073889,47.130544005930396,0.8140137391442379,Line A,69.34146286397187,1.6057909417815623,3.6318723382923266
744,5.823481945189751,48.67441854355552,0.8113251114755117,Line B,72.49809696907295,1.6015683575896298,4.22191358760012
745,6.265893118422211,39.41131976691709,0.8240756299011068,Line B,67.95188304366823,2.0081007549506937,4.257792363471517
746,5.146830568161881,46.1101776227906,0.9161537167228844,Line B,73.56003596133405,1.3608201513530678,3.786010416808813
747,5.968090088029371,47.72396580475034,0.9857526842410985,Line C,75.47514640673636,1.4636653564032822,4.504424731626088
748,5.120155360882009,43.54695774914148,0.899348685601197,Line A,71.79979078064609,1.4438945241246919,3.6762608367573173
749,5.249633977307246,48.15896995343468,0.9685890964912395,Line C,72.97850975188139,1.4185293332399984,3.8311046440672474
750,4.5340050128366,46.386586337041635,0.8891773239719616,Line A,70.22560609126396,1.3499725123638073,3.1840325004727923
751,4.9690900785001855,52.26642709494647,0.9417167091535651,Line C,71.26667703816406,1.4277847005200053,3.5413053779801804
752,4.5834838549453,51.71905917564457,0.9463745474573002,Line C,77.03334125374495,1.052673095654983,3.5308107592903166
753,4.9217140723204,45.60258329264551,0.8347927411806677,Line A,68.89302224531275,1.5309965016260187,3.3907175706943815
754,6.748277616947055,46.547486865299916,0.8722432117951624,Line C,73.7661255927191,1.770334674684538,4.9779429422625165
755,4.945541000051251,46.77815730317482,0.9274604313076048,Line A,73.48412902309575,1.31135327068349,3.6341877293677607
756,8.169143858353651,45.645021571521134,0.8141393216368733,Line B,71.81345932966508,2.30259905605302,5.8665448023006315
757,6.2439861107928,47.58507495208438,0.8723080375525913,Line B,74.52678411186288,1.5905440620275468,4.653442048765253
758,5.966352511325386,44.72515379333723,0.9069598932562385,Line B,72.78636939935409,1.623661132764451,4.342691378560935
759,5.0274779978369075,43.60815399518742,0.9992448986089277,Line C,73.97739616015267,1.308280682512587,3.7191973153243203
760,6.430278891468092,48.868133671700804,0.8949067125244882,Line B,72.28731721162382,1.7820027916004648,4.648276099867627
761,5.2819259563860035,48.888588752665434,0.9632113514228647,Line A,70.08530498872987,1.5800720405739859,3.7018539158120176
762,5.909808833180825,44.58705272102002,0.8864134570133235,Line B,70.04375592913027,1.7703567581894664,4.139452074991358
763,8.104076084441916,49.6860662922878,0.9592781445239418,Line B,75.63178519215704,1.9748186684478348,6.129257415994081
764,5.713546090247815,45.105266812504006,0.9190829603240217,Line C,71.38478385299008,1.6349435633834464,4.078602526864368
765,6.834345993657108,47.759495714113946,0.9773190883004796,Line A,72.73099472952457,1.8636581692128833,4.970687824444225
766,5.1671412173867015,49.46103203783737,0.882188510470022,Line C,68.57067342343993,1.623997687884508,3.5431435295021934
767,5.768510358552734,46.89916230588886,0.9208608839642958,Line C,72.97974362127742,1.5586662881141176,4.209844070438616
768,7.393720572071959,48.3642227364234,0.9260037361237655,Line A,77.89537319101017,1.6343543397560147,5.759366232315944
769,5.235729647991009,45.450711068337284,0.8834765883600947,Line C,71.7747535637742,1.4777975958800003,3.757932052111009
770,7.4312037021972355,46.410600249715706,0.8288624087374964,Line A,73.93178614343859,1.9371820732054847,5.49402162899175
771,6.436976741909928,46.38242170735898,0.8187118813824672,Line B,73.00100009569407,1.7379193443884564,4.699057397521472
772,5.293779901695159,44.76026496037928,0.8033343101199266,Line A,71.00989479587228,1.5346723627763954,3.759107538918764
773,6.369166965149969,46.46967751065265,0.9747068528490429,Line A,74.48007077436243,1.6254069017689605,4.743760063381008
774,6.675299004664057,42.35414510340876,0.8472949824477389,Line A,71.36911951970477,1.911196879727703,4.764102124936353
775,6.359628965995476,45.526538758573686,0.8423013498563536,Line C,70.94447108620106,1.8478238330251477,4.511805132970329
776,4.386797752098589,46.14537351989099,0.9472070800852131,Line A,69.17164519004383,1.3523775758121346,3.0344201762864547
777,5.1455765417576185,46.23146074251386,0.8640032226174784,Line A,70.49111433293768,1.5184022986184345,3.627174243139184
